id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_utc_offset,status_url,entities_str
514143492319506432,spouyllau,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l,Mon Sep 22 20:05:35 +0000 2014,22/09/2014 21:05:35,,fr,,,22467215,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,324,7200,http://twitter.com/spouyllau/statuses/514143492319506432,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""LT"",""indices"":[36,39]},{""text"":""websem14"",""indices"":[40,49]}],""media"":[{""sizes"":{""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":340},""large"":{""w"":1000,""resize"":""fit"",""h"":1000},""medium"":{""w"":600,""resize"":""fit"",""h"":600}},""media_url"":""http://pbs.twimg.com/media/ByJxLpaCcAEOGeZ.png"",""type"":""photo"",""display_url"":""pic.twitter.com/dySwIl868l"",""url"":""http://t.co/dySwIl868l"",""id"":514097752381222913,""media_url_https"":""https://pbs.twimg.com/media/ByJxLpaCcAEOGeZ.png"",""expanded_url"":""http://twitter.com/seeksanusername/status/514097753904119808/photo/1"",""source_status_id_str"":""514097753904119808"",""indices"":[115,137],""source_status_id"":514097753904119808,""id_str"":""514097752381222913""}],""user_mentions"":[{""id"":119048849,""name"":""Courtin Antoine"",""indices"":[3,19],""screen_name"":""seeksanusername"",""id_str"":""119048849""},{""id"":1153622263,""name"":""Huma-Num"",""indices"":[63,72],""screen_name"":""Huma_Num"",""id_str"":""1153622263""}]}"
514142091795247104,Pepine,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l,Mon Sep 22 20:00:01 +0000 2014,22/09/2014 21:00:01,,en,,,42386575,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1899532603/DSC00569-reduite_normal.jpg,565,641,,http://twitter.com/Pepine/statuses/514142091795247104,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""LT"",""indices"":[36,39]},{""text"":""websem14"",""indices"":[40,49]}],""media"":[{""sizes"":{""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":340},""large"":{""w"":1000,""resize"":""fit"",""h"":1000},""medium"":{""w"":600,""resize"":""fit"",""h"":600}},""media_url"":""http://pbs.twimg.com/media/ByJxLpaCcAEOGeZ.png"",""type"":""photo"",""display_url"":""pic.twitter.com/dySwIl868l"",""url"":""http://t.co/dySwIl868l"",""id"":514097752381222913,""media_url_https"":""https://pbs.twimg.com/media/ByJxLpaCcAEOGeZ.png"",""expanded_url"":""http://twitter.com/seeksanusername/status/514097753904119808/photo/1"",""source_status_id_str"":""514097753904119808"",""indices"":[115,137],""source_status_id"":514097753904119808,""id_str"":""514097752381222913""}],""user_mentions"":[{""id"":119048849,""name"":""Courtin Antoine"",""indices"":[3,19],""screen_name"":""seeksanusername"",""id_str"":""119048849""},{""id"":1153622263,""name"":""Huma-Num"",""indices"":[63,72],""screen_name"":""Huma_Num"",""id_str"":""1153622263""}]}"
514139388285321217,michaeljeulin,"@spouyllau frbroo a priori pas pour le hub, juste un peu de frbr ""simple"" #websem14",Mon Sep 22 19:49:17 +0000 2014,22/09/2014 20:49:17,,fr,22467215,spouyllau,137674891,514071654356746240,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",http://pbs.twimg.com/profile_images/378800000433967974/68c6c8d5a0ba0f7285028f47c54d13fc_normal.jpeg,77,73,7200,http://twitter.com/michaeljeulin/statuses/514139388285321217,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[74,83]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[0,10],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514138758128889858,miledboulos,#websem14,Mon Sep 22 19:46:46 +0000 2014,22/09/2014 20:46:46,,fr,,,166919422,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/514139688333234176/X1K3UODO_normal.jpeg,2,1,,http://twitter.com/miledboulos/statuses/514138758128889858,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]}],""user_mentions"":[]}"
514138758128889858,miledboulos,#websem14,Mon Sep 22 19:46:46 +0000 2014,22/09/2014 20:46:46,,fr,,,166919422,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/514139688333234176/X1K3UODO_normal.jpeg,2,1,,http://twitter.com/miledboulos/statuses/514138758128889858,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]}],""user_mentions"":[]}"
514097753904119808,seeksanusername,1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l,Mon Sep 22 17:03:50 +0000 2014,22/09/2014 18:03:50,,fr,,,119048849,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1149,597,10800,http://twitter.com/seeksanusername/statuses/514097753904119808,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""LT"",""indices"":[15,18]},{""text"":""websem14"",""indices"":[19,28]}],""media"":[{""sizes"":{""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":340},""large"":{""w"":1000,""resize"":""fit"",""h"":1000},""medium"":{""w"":600,""resize"":""fit"",""h"":600}},""id"":514097752381222913,""media_url_https"":""https://pbs.twimg.com/media/ByJxLpaCcAEOGeZ.png"",""media_url"":""http://pbs.twimg.com/media/ByJxLpaCcAEOGeZ.png"",""expanded_url"":""http://twitter.com/seeksanusername/status/514097753904119808/photo/1"",""indices"":[94,116],""id_str"":""514097752381222913"",""type"":""photo"",""display_url"":""pic.twitter.com/dySwIl868l"",""url"":""http://t.co/dySwIl868l""}],""user_mentions"":[{""id"":1153622263,""name"":""Huma-Num"",""indices"":[42,51],""screen_name"":""Huma_Num"",""id_str"":""1153622263""}]}"
514082801600446464,spouyllau,"Fin des présentations du jour 1 de #websem14 : très riches, on voit bien les enjeux et les limites du web sem. A demain sur #websem14",Mon Sep 22 16:04:25 +0000 2014,22/09/2014 17:04:25,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514082801600446464,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[35,44]},{""text"":""websem14"",""indices"":[124,133]}],""user_mentions"":[]}"
514082406085980160,tgrouas,RT @LabexMed: Suivez l'ANF Web sémantique pour les SHS avec #websem14,Mon Sep 22 16:02:51 +0000 2014,22/09/2014 17:02:51,,fr,,,199182661,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1397064218/phototwitter_normal.JPG,118,232,7200,http://twitter.com/tgrouas/statuses/514082406085980160,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[60,69]}],""user_mentions"":[{""id"":2431611912,""name"":""LabexMed"",""indices"":[3,12],""screen_name"":""LabexMed"",""id_str"":""2431611912""}]}"
514079311096467456,LabexMed,Suivez l'ANF Web sémantique pour les SHS avec #websem14,Mon Sep 22 15:50:33 +0000 2014,22/09/2014 16:50:33,,fr,,,2431611912,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/453461218582228992/pD1wZaoB_normal.jpeg,64,52,10800,http://twitter.com/LabexMed/statuses/514079311096467456,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[46,55]}],""user_mentions"":[]}"
514076155297927168,Sascha_Foerster,RT @mingarao: @Sascha_Foerster #thatcampgoe &amp; #websem14 on est très synchro sur la question :),Mon Sep 22 15:38:01 +0000 2014,22/09/2014 16:38:01,,de,,,181120578,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",http://pbs.twimg.com/profile_images/461191283340361728/DlGaLAzB_normal.jpeg,853,803,7200,http://twitter.com/Sascha_Foerster/statuses/514076155297927168,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""thatcampgoe"",""indices"":[31,43]},{""text"":""websem14"",""indices"":[50,59]}],""user_mentions"":[{""id"":370166662,""name"":""Ingarao Maud"",""indices"":[3,12],""screen_name"":""mingarao"",""id_str"":""370166662""},{""id"":181120578,""name"":""Sascha Foerster"",""indices"":[14,30],""screen_name"":""Sascha_Foerster"",""id_str"":""181120578""}]}"
514073272024334337,mingarao,@Sascha_Foerster #thatcampgoe &amp; #websem14 on est très synchro sur la question :),Mon Sep 22 15:26:33 +0000 2014,22/09/2014 16:26:33,,fr,181120578,Sascha_Foerster,370166662,514072649618964480,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,85,472,,http://twitter.com/mingarao/statuses/514073272024334337,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""thatcampgoe"",""indices"":[17,29]},{""text"":""websem14"",""indices"":[36,45]}],""user_mentions"":[{""id"":181120578,""name"":""Sascha Foerster"",""indices"":[0,16],""screen_name"":""Sascha_Foerster"",""id_str"":""181120578""}]}"
514071654356746240,spouyllau,FRBRoo au centre du futur du Hub de métadonnée de l’ABES ? #websem14,Mon Sep 22 15:20:08 +0000 2014,22/09/2014 16:20:08,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514071654356746240,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[59,68]}],""user_mentions"":[]}"
514071654356746240,spouyllau,FRBRoo au centre du futur du Hub de métadonnée de l’ABES ? #websem14,Mon Sep 22 15:20:08 +0000 2014,22/09/2014 16:20:08,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514071654356746240,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[59,68]}],""user_mentions"":[]}"
514071031511023616,spouyllau,"Avec les ex. de @michaeljeulin, on voit le potentiel du web sem. pour enrichir un process de gestion de données #websem14",Mon Sep 22 15:17:39 +0000 2014,22/09/2014 16:17:39,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514071031511023616,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[112,121]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[16,30],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
514070309679677440,spouyllau,On entame presque les ateliers de demain avec les ex. de @michaeljeulin : réalité des faits ! chaines de transformation … #websem14,Mon Sep 22 15:14:47 +0000 2014,22/09/2014 16:14:47,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514070309679677440,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[122,131]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[57,71],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
514070049729294337,esDOC_DG,"A suivre jusqu'à jeudi en LT ""Le Web sémantique pour les Sciences Humaines et Sociales"" #websem14 http://t.co/StNVitPnsm",Mon Sep 22 15:13:45 +0000 2014,22/09/2014 16:13:45,,fr,,,389668671,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1764548639/PhotoNB_normal.jpg,172,85,7200,http://twitter.com/esDOC_DG/statuses/514070049729294337,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.huma-num.fr/anf-websem-2014/programme"",""indices"":[98,120],""display_url"":""huma-num.fr/anf-websem-201\u2026"",""url"":""http://t.co/StNVitPnsm""}],""hashtags"":[{""text"":""websem14"",""indices"":[88,97]}],""user_mentions"":[]}"
514069753405898752,mingarao,@Pepine @spouyllau c'est le réseau qui fatigue pas les twittos :) je vote pour le satellite de ce matin car là je #galère... #websem14,Mon Sep 22 15:12:34 +0000 2014,22/09/2014 16:12:34,,fr,42386575,Pepine,370166662,5.14E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,84,472,,http://twitter.com/mingarao/statuses/514069753405898752,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""galère"",""indices"":[114,121]},{""text"":""websem14"",""indices"":[125,134]}],""user_mentions"":[{""id"":42386575,""name"":""Delphine Cavallo"",""indices"":[0,7],""screen_name"":""Pepine"",""id_str"":""42386575""},{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[8,18],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514069465420808192,spouyllau,Le « hub de métadonnées » de l’ABES utilise le websem pour lier données d’éditeurs aux outils de l’ABES #websem14,Mon Sep 22 15:11:26 +0000 2014,22/09/2014 16:11:26,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514069465420808192,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[104,113]}],""user_mentions"":[]}"
514069316124573696,seeksanusername,".@mickaeljeulin évoque le ""Hub de métadonnnées"" de l'#ABES: utilise une base native #RDF #websem14",Mon Sep 22 15:10:50 +0000 2014,22/09/2014 16:10:50,,fr,,,119048849,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1149,597,10800,http://twitter.com/seeksanusername/statuses/514069316124573696,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""ABES"",""indices"":[53,58]},{""text"":""RDF"",""indices"":[84,88]},{""text"":""websem14"",""indices"":[89,98]}],""user_mentions"":[]}"
514069299213107201,mingarao,#websem14 4e étape réutiliser / proposer des applis utilisant les linked data produites,Mon Sep 22 15:10:46 +0000 2014,22/09/2014 16:10:46,,fr,,,370166662,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,84,472,,http://twitter.com/mingarao/statuses/514069299213107201,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]}],""user_mentions"":[]}"
514069248931807232,esDOC_DG,RT @figoblog: Garnier &lt;=&gt; DBpédia : 90 000 termes alignés en 6 mois à temps plein  #websem14,Mon Sep 22 15:10:34 +0000 2014,22/09/2014 16:10:34,,fr,,,389668671,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1764548639/PhotoNB_normal.jpg,172,85,7200,http://twitter.com/esDOC_DG/statuses/514069248931807232,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[89,98]}],""user_mentions"":[{""id"":8814092,""name"":""Emmanuelle Bermes"",""indices"":[3,12],""screen_name"":""figoblog"",""id_str"":""8814092""}]}"
514069215729692672,esDOC_DG,"RT @figoblog: Dans le cadre de Joconde Labs, le thésaurus Garnier a été aligné avec DBpédia de manière semi-automatique #websem14",Mon Sep 22 15:10:26 +0000 2014,22/09/2014 16:10:26,,fr,,,389668671,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1764548639/PhotoNB_normal.jpg,172,85,7200,http://twitter.com/esDOC_DG/statuses/514069215729692672,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[120,129]}],""user_mentions"":[{""id"":8814092,""name"":""Emmanuelle Bermes"",""indices"":[3,12],""screen_name"":""figoblog"",""id_str"":""8814092""}]}"
514069183152533504,neuromancien,"le hub de métadonnées a pour but de récupérer, de transformer et d'enrichir les métadonnées #abes #websem14",Mon Sep 22 15:10:18 +0000 2014,22/09/2014 16:10:18,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4836,1851,7200,http://twitter.com/neuromancien/statuses/514069183152533504,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""abes"",""indices"":[92,97]},{""text"":""websem14"",""indices"":[98,107]}],""user_mentions"":[]}"
514069078907314176,Pepine,RT @mingarao: #websem14 3e étape pouvoir rebondir d'un référentiel interne vers d'autres (ex. d'idRef vers un id d'une institution étrangèr…,Mon Sep 22 15:09:54 +0000 2014,22/09/2014 16:09:54,,en,,,42386575,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1899532603/DSC00569-reduite_normal.jpg,565,641,,http://twitter.com/Pepine/statuses/514069078907314176,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[14,23]}],""user_mentions"":[{""id"":370166662,""name"":""Ingarao Maud"",""indices"":[3,12],""screen_name"":""mingarao"",""id_str"":""370166662""}]}"
514068880751611904,spouyllau,@Pepine C’est la chaleur #tropique #sauna #websem14,Mon Sep 22 15:09:06 +0000 2014,22/09/2014 16:09:06,,fr,42386575,Pepine,22467215,5.14E+17,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514068880751611904,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""tropique"",""indices"":[25,34]},{""text"":""sauna"",""indices"":[35,41]},{""text"":""websem14"",""indices"":[42,51]}],""user_mentions"":[{""id"":42386575,""name"":""Delphine Cavallo"",""indices"":[0,7],""screen_name"":""Pepine"",""id_str"":""42386575""}]}"
514068603977863168,spouyllau,"A l’ABES, le RDF est utilisé en interne pour améliorer la gestion des données #RDF #websem14",Mon Sep 22 15:08:00 +0000 2014,22/09/2014 16:08:00,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514068603977863168,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""RDF"",""indices"":[78,82]},{""text"":""websem14"",""indices"":[83,92]}],""user_mentions"":[]}"
514068433869484032,mingarao,#websem14 3e étape pouvoir rebondir d'un référentiel interne vers d'autres (ex. d'idRef vers un id d'une institution étrangère via VIAF),Mon Sep 22 15:07:20 +0000 2014,22/09/2014 16:07:20,,fr,,,370166662,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,84,472,,http://twitter.com/mingarao/statuses/514068433869484032,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]}],""user_mentions"":[]}"
514067957992136705,spouyllau,Il y a des développements autour du Sudoc tel que http://t.co/A3EuNrIFRa + @jsicot à Rennes 2 #websem14,Mon Sep 22 15:05:26 +0000 2014,22/09/2014 16:05:26,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514067957992136705,"{""symbols"":[],""urls"":[{""expanded_url"":""http://domybiblio.net"",""indices"":[50,72],""display_url"":""domybiblio.net"",""url"":""http://t.co/A3EuNrIFRa""}],""hashtags"":[{""text"":""websem14"",""indices"":[94,103]}],""user_mentions"":[{""id"":7223722,""name"":""Julien Sicot"",""indices"":[75,82],""screen_name"":""jsicot"",""id_str"":""7223722""}]}"
514067630756741120,emma_morlock,#websem14 @michaeljeulin : une des manières de se rapprocher des utilisateurs : blog technique http://t.co/35xJeK1nTN,Mon Sep 22 15:04:08 +0000 2014,22/09/2014 16:04:08,,fr,,,130530714,,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>",http://pbs.twimg.com/profile_images/1118968474/venise-twitter_normal.jpg,318,449,7200,http://twitter.com/emma_morlock/statuses/514067630756741120,"{""symbols"":[],""urls"":[{""expanded_url"":""http://ln.is/punktokomo.abes.fr/2GAMK"",""indices"":[95,117],""display_url"":""ln.is/punktokomo.abe\u2026"",""url"":""http://t.co/35xJeK1nTN""}],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[10,24],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
514067588381696000,Pepine,"Les twittos #websem14 fatiguent, @spouyllau assume son rôle de GO",Mon Sep 22 15:03:58 +0000 2014,22/09/2014 16:03:58,,en,,,42386575,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1899532603/DSC00569-reduite_normal.jpg,565,641,,http://twitter.com/Pepine/statuses/514067588381696000,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[12,21]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[33,43],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514066658001162240,spouyllau,@michaeljeulin illustre en pratique comment on peut « jouer » avec les URIs IdRef #websem14,Mon Sep 22 15:00:16 +0000 2014,22/09/2014 16:00:16,,fr,137674891,michaeljeulin,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514066658001162240,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[82,91]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[0,14],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
514064428619550720,spouyllau,Structurer en RDF et donner le contexte de production de l’info = #confiance #websem14 @michaeljeulin,Mon Sep 22 14:51:25 +0000 2014,22/09/2014 15:51:25,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514064428619550720,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""confiance"",""indices"":[66,76]},{""text"":""websem14"",""indices"":[77,86]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[87,101],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
514064098997592064,spouyllau,Très belle illustration des informations de « confiance » dans la présentation de @michaeljeulin #websem14 #abes 1/2,Mon Sep 22 14:50:06 +0000 2014,22/09/2014 15:50:06,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514064098997592064,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[97,106]},{""text"":""abes"",""indices"":[107,112]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[82,96],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
514062281064603648,sotdi,RT @seeksanusername: Auj. la #BnF réfléchit aux reversements des enrichissement réalisés par http://t.co/SBJYUT6Nhv dans le catalogue princ…,Mon Sep 22 14:42:53 +0000 2014,22/09/2014 15:42:53,,en,,,60004416,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/331211826/PC110531_normal.JPG,100,194,,http://twitter.com/sotdi/statuses/514062281064603648,"{""symbols"":[],""urls"":[{""expanded_url"":""http://data.bnf.fr"",""indices"":[93,115],""display_url"":""data.bnf.fr"",""url"":""http://t.co/SBJYUT6Nhv""}],""hashtags"":[{""text"":""BnF"",""indices"":[29,33]},{""text"":""websem14"",""indices"":[139,140]}],""user_mentions"":[{""id"":119048849,""name"":""Courtin Antoine"",""indices"":[3,19],""screen_name"":""seeksanusername"",""id_str"":""119048849""}]}"
514062127070711809,spouyllau,RDFa : « RDF in attributs »  = des informations encodées en RDF dans le code HTML lui-même #websem14,Mon Sep 22 14:42:16 +0000 2014,22/09/2014 15:42:16,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1124,324,7200,http://twitter.com/spouyllau/statuses/514062127070711809,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[91,100]}],""user_mentions"":[]}"
514062015426727937,mingarao,#websem14 2e étape = relier les ressources : RDF et RDFa (RDF dans la page web) #ABES @michaeljeulin,Mon Sep 22 14:41:49 +0000 2014,22/09/2014 15:41:49,,fr,,,370166662,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,84,472,,http://twitter.com/mingarao/statuses/514062015426727937,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]},{""text"":""ABES"",""indices"":[80,85]}],""user_mentions"":[{""id"":137674891,""name"":""Michael Jeulin"",""indices"":[86,100],""screen_name"":""michaeljeulin"",""id_str"":""137674891""}]}"
